[E 260811 09:48:25 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:19:34 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:19:39 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:19:44 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:19:49 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:19:54 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:19:59 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:04 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:09 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:14 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:19 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:24 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:29 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:34 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:40 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:45 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:50 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:20:55 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:21:00 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:21:05 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:21:10 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:21:15 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
[E 260811 11:21:20 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '02:e1:41:31:6e:57', 'Accept': 'application/json', 'X-PrivateKey': 'TOOPDila', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'SENSEX2681378100PE', 'symboltoken': '848275'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
